country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",09-07-2026 20:00,25.366336,87.117468,PM2.5,48,82,59
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",09-07-2026 20:00,25.366336,87.117468,SO2,16,17,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",09-07-2026 20:00,25.0328,85.41948,PM10,18,101,53
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",09-07-2026 20:00,25.0328,85.41948,NH3,3,3,3
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",09-07-2026 20:00,25.892357,86.590325,OZONE,16,24,18
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",09-07-2026 20:00,25.859655,85.77944,NH3,1,2,1
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",09-07-2026 20:00,25.859655,85.77944,SO2,11,22,16
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",09-07-2026 20:00,26.2271665,84.3570427,NH3,1,1,1
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",09-07-2026 20:00,30.751462,76.762879,NO2,3,20,10
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",09-07-2026 20:00,30.751462,76.762879,SO2,5,8,6
India,Assam,Guwahati,"IITG, Guwahati - PCBA",09-07-2026 20:00,26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA",09-07-2026 20:00,26.2028636,91.70046436,OZONE,5,11,8
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",09-07-2026 20:00,26.181742,91.78063,PM2.5,2,57,17
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",09-07-2026 20:00,26.10887,91.589544,PM10,14,63,42
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",09-07-2026 20:00,26.10887,91.589544,SO2,1,17,10
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-07-2026 20:00,26.1875,91.744194,NH3,1,1,1
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",09-07-2026 20:00,26.1875,91.744194,CO,16,21,18
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",09-07-2026 20:00,14.465052,78.824187,OZONE,38,54,46
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",09-07-2026 20:00,15.83411,78.028546,NH3,5,5,5
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",09-07-2026 20:00,15.83411,78.028546,OZONE,16,26,23
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",09-07-2026 20:00,16.186555,81.13219,PM10,48,64,54
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",09-07-2026 20:00,16.186555,81.13219,NO2,17,31,21
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",09-07-2026 20:00,16.186555,81.13219,NH3,3,4,3
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",09-07-2026 20:00,16.186555,81.13219,SO2,14,22,16
India,Andhra Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",09-07-2026 20:00,16.9872867,81.7363176,NO2,2,7,3
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",09-07-2026 20:00,13.67,79.35,OZONE,13,23,18
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",09-07-2026 20:00,13.615387,79.40923,PM10,67,85,73
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",09-07-2026 20:00,13.615387,79.40923,CO,20,28,24
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",09-07-2026 20:00,16.536107,80.594233,PM2.5,53,76,63
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",09-07-2026 20:00,16.554731,80.64911,NH3,3,6,5
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",09-07-2026 20:00,16.554731,80.64911,SO2,10,25,17
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",09-07-2026 20:00,16.509717,80.612222,PM10,43,131,66
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",09-07-2026 20:00,14.675886,77.593027,NH3,1,5,2
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",09-07-2026 20:00,14.675886,77.593027,OZONE,27,56,41
India,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",09-07-2026 20:00,13.20488,79.097889,PM2.5,56,77,63
India,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",09-07-2026 20:00,13.20488,79.097889,NO2,22,34,25
India,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",09-07-2026 20:00,13.20488,79.097889,CO,14,27,21
India,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",09-07-2026 20:00,16.711754,81.092095,OZONE,16,23,19
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",09-07-2026 20:00,16.5150833,80.5181667,NH3,2,4,3
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",09-07-2026 20:00,14.675886,77.593027,PM10,67,402,102
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",09-07-2026 20:00,23.041137,72.456691,OZONE,19,29,23
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",09-07-2026 20:00,22.977134,72.553024,PM2.5,15,47,29
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",09-07-2026 20:00,22.977134,72.553024,PM10,63,134,94
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",09-07-2026 20:00,22.977134,72.553024,NO2,3,23,11
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",09-07-2026 20:00,22.977134,72.553024,NH3,19,29,24
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",09-07-2026 20:00,23.076793,72.627874,NO2,13,32,21
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",09-07-2026 20:00,21.755417,72.139056,PM10,50,96,67
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",09-07-2026 20:00,21.755417,72.139056,NO2,36,44,41
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",09-07-2026 20:00,21.755417,72.139056,NH3,3,4,4
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",09-07-2026 20:00,23.243639,72.68994,SO2,1,128,21
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",09-07-2026 20:00,23.221714,72.654328,PM2.5,23,60,44
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",09-07-2026 20:00,23.163798,72.677768,PM10,69,123,93
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",09-07-2026 20:00,23.163798,72.677768,CO,19,60,34
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",09-07-2026 20:00,23.59315,72.372792,PM2.5,25,93,51
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",09-07-2026 20:00,23.59315,72.372792,PM10,44,109,70
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",09-07-2026 20:00,23.59315,72.372792,CO,70,70,70
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",09-07-2026 20:00,22.248853,70.776774,PM2.5,23,80,52
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",09-07-2026 20:00,22.248853,70.776774,NH3,1,2,1
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",09-07-2026 20:00,22.248853,70.776774,SO2,8,11,10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",09-07-2026 20:00,28.672342,77.31526,PM10,13,50,26
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",09-07-2026 20:00,28.672342,77.31526,OZONE,26,36,31
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",09-07-2026 20:00,28.73282,77.170633,OZONE,9,11,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",09-07-2026 20:00,28.570173,76.933762,PM10,14,61,30
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",09-07-2026 20:00,28.570173,76.933762,NO2,14,29,18
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",09-07-2026 20:00,28.570173,76.933762,CO,33,36,34
India,Delhi,Delhi,"Mundka, Delhi - DPCC",09-07-2026 20:00,28.684678,77.076574,PM2.5,2,73,23
India,Delhi,Delhi,"Mundka, Delhi - DPCC",09-07-2026 20:00,28.684678,77.076574,NO2,73,87,82
India,Delhi,Delhi,"Mundka, Delhi - DPCC",09-07-2026 20:00,28.684678,77.076574,NH3,7,13,10
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",09-07-2026 20:00,28.699793,77.165453,NO2,18,50,28
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",09-07-2026 20:00,28.498571,77.26484,PM2.5,3,57,19
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",09-07-2026 20:00,28.498571,77.26484,PM10,1,48,21
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",09-07-2026 20:00,28.498571,77.26484,SO2,7,9,8
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-07-2026 20:00,28.647622,77.315809,PM10,14,121,54
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-07-2026 20:00,28.647622,77.315809,NO2,9,72,30
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-07-2026 20:00,28.647622,77.315809,CO,60,100,85
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",09-07-2026 20:00,28.647622,77.315809,OZONE,3,11,7
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",09-07-2026 20:00,28.5710274,77.0719006,CO,28,46,33
India,Delhi,Delhi,"DTU, Delhi - CPCB",09-07-2026 20:00,28.7500499,77.1112615,PM10,5,45,21
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",09-07-2026 20:00,28.710508,77.249485,NO2,7,12,9
India,Delhi,Delhi,"Bawana, Delhi - DPCC",09-07-2026 20:00,28.7762,77.051074,NH3,7,24,15
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",09-07-2026 20:00,28.56789,77.250515,NO2,13,33,20
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",09-07-2026 20:00,28.56789,77.250515,CO,3,10,7
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",09-07-2026 20:00,28.623763,77.287209,SO2,2,8,6
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",09-07-2026 20:00,28.623763,77.287209,CO,36,47,41
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",09-07-2026 20:00,28.58028,77.233829,SO2,4,11,7
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",09-07-2026 20:00,28.58028,77.233829,CO,31,38,34
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",09-07-2026 20:00,28.58028,77.233829,OZONE,20,22,21
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",09-07-2026 20:00,28.6811736,77.3025234,CO,34,87,54
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",09-07-2026 20:00,28.531346,77.190156,PM2.5,2,48,20
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",09-07-2026 20:00,28.531346,77.190156,NH3,8,14,11
India,Delhi,Delhi,"Rohini, Delhi - DPCC",09-07-2026 20:00,28.732528,77.11992,PM2.5,3,92,21
India,Delhi,Delhi,"Rohini, Delhi - DPCC",09-07-2026 20:00,28.732528,77.11992,OZONE,4,4,4
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",09-07-2026 20:00,28.672342,77.31526,PM2.5,5,78,30
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",09-07-2026 20:00,22.320153,73.216285,PM10,66,104,82
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",09-07-2026 20:00,22.320153,73.216285,SO2,6,8,7
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",09-07-2026 20:00,20.362421,72.918013,NO2,14,20,16
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",09-07-2026 20:00,30.379589,76.778328,CO,10,12,11
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",09-07-2026 20:00,30.379589,76.778328,OZONE,14,15,15
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",09-07-2026 20:00,28.6701,76.9254,NO2,11,31,16
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",09-07-2026 20:00,28.6701,76.9254,CO,44,49,47
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",09-07-2026 20:00,28.3419248,77.319699,NH3,4,5,5
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",09-07-2026 20:00,28.806223,76.141105,PM2.5,31,95,66
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",09-07-2026 20:00,28.806223,76.141105,PM10,26,100,66
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",09-07-2026 20:00,28.593883,76.270653,NH3,5,8,6
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",09-07-2026 20:00,28.593883,76.270653,SO2,9,11,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",09-07-2026 20:00,28.2068,76.7997,NO2,11,39,29
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",09-07-2026 20:00,30.735567,76.775714,CO,35,49,41
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",09-07-2026 20:00,21.224231,81.40835,NO2,7,45,15
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",09-07-2026 20:00,21.224231,81.40835,NH3,3,6,4
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",09-07-2026 20:00,21.224231,81.40835,CO,5,18,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",09-07-2026 20:00,21.224231,81.40835,OZONE,13,17,15
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",09-07-2026 20:00,22.368195,82.746431,PM2.5,16,20,18
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",09-07-2026 20:00,22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",09-07-2026 20:00,22.12665,83.483212,PM2.5,4,24,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",09-07-2026 20:00,22.12665,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",09-07-2026 20:00,22.12665,83.483212,SO2,7,15,10
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",09-07-2026 20:00,22.12665,83.483212,CO,18,24,22
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",09-07-2026 20:00,22.12665,83.483212,OZONE,7,16,10
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",09-07-2026 20:00,21.219665,81.630094,PM10,4,43,17
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",09-07-2026 20:00,21.371751,81.664929,CO,17,17,17
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",09-07-2026 20:00,21.258815,81.578979,PM2.5,6,28,13
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",09-07-2026 20:00,21.258815,81.578979,OZONE,10,15,13
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-07-2026 20:00,21.237755,81.705301,PM2.5,2,26,9
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-07-2026 20:00,21.237755,81.705301,SO2,2,6,4
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-07-2026 20:00,21.237755,81.705301,CO,10,13,11
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",09-07-2026 20:00,21.237755,81.705301,OZONE,3,13,5
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",09-07-2026 20:00,22.06631475,83.33820077,SO2,5,6,5
India,Delhi,Delhi,"Pusa, Delhi - IITM",09-07-2026 20:00,28.63611,77.173332,PM2.5,4,42,16
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",09-07-2026 20:00,28.594169,77.1251,NH3,0,4,1
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",09-07-2026 20:00,28.611281,77.237738,SO2,5,9,7
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",09-07-2026 20:00,28.5512005,77.2735737,OZONE,11,15,13
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",09-07-2026 20:00,28.4706914,77.1099364,OZONE,23,40,32
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",09-07-2026 20:00,28.60909,77.0325413,NO2,14,75,41
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",09-07-2026 20:00,28.594004,76.909423,OZONE,38,65,51
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",09-07-2026 20:00,28.615828,77.271992,NO2,14,64,34
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",09-07-2026 20:00,28.674045,77.131023,NH3,2,5,4
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",09-07-2026 20:00,28.6514781,77.1473105,NH3,8,20,12
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",09-07-2026 20:00,28.6514781,77.1473105,CO,35,98,53
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",09-07-2026 20:00,28.493624,77.201159,PM2.5,0,18,9
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",09-07-2026 20:00,28.493624,77.201159,CO,28,35,30
India,Delhi,Delhi,"Pusa, Delhi - DPCC",09-07-2026 20:00,28.639652,77.146275,PM2.5,2,70,18
India,Delhi,Delhi,"Pusa, Delhi - DPCC",09-07-2026 20:00,28.639652,77.146275,SO2,5,110,12
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",09-07-2026 20:00,23.023389,72.515201,PM10,57,115,79
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",09-07-2026 20:00,23.023389,72.515201,NO2,19,137,25
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",09-07-2026 20:00,23.107969,72.574648,OZONE,3,13,9
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",09-07-2026 20:00,23.041137,72.456691,NH3,2,3,2
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",09-07-2026 20:00,23.041137,72.456691,SO2,0,1,0
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",09-07-2026 20:00,23.041137,72.456691,CO,19,27,22
India,Delhi,Delhi,"DTU, Delhi - CPCB",09-07-2026 20:00,28.7500499,77.1112615,SO2,28,36,33
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",09-07-2026 20:00,28.54246,77.191651,OZONE,16,34,28
India,Delhi,Delhi,"ITO, Delhi - CPCB",09-07-2026 20:00,28.628624,77.24106,OZONE,29,50,41
India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-07-2026 20:00,28.815329,77.15301,PM2.5,2,32,14
India,Delhi,Delhi,"Alipur, Delhi - DPCC",09-07-2026 20:00,28.815329,77.15301,CO,23,26,24
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",09-07-2026 20:00,28.7256504,77.2011573,PM10,3,50,22
India,Delhi,Delhi,"JNU, Delhi - DPCC",09-07-2026 20:00,28.540721,77.168544,PM10,1,65,27
India,Delhi,Delhi,"JNU, Delhi - DPCC",09-07-2026 20:00,28.540721,77.168544,CO,18,26,22
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",09-07-2026 20:00,29.432304,76.972765,NO2,5,9,7
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",09-07-2026 20:00,29.432304,76.972765,SO2,35,67,50
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",09-07-2026 20:00,29.5364,75.0158,PM2.5,5,35,19
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",09-07-2026 20:00,29.5364,75.0158,CO,52,60,55
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",09-07-2026 20:00,29.0272,77.0621,OZONE,40,83,57
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",09-07-2026 20:00,30.1480566,77.2893471,OZONE,62,76,66
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",09-07-2026 20:00,30.943887,76.801991,PM10,34,390,123
India,Jammu and Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",09-07-2026 20:00,34.066206,74.81982,NO2,19,20,19
India,Jammu and Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",09-07-2026 20:00,34.066206,74.81982,CO,12,19,15
India,Jammu and Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",09-07-2026 20:00,34.066206,74.81982,OZONE,1,4,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",09-07-2026 20:00,23.80569,86.44268,PM10,5,114,73
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",09-07-2026 20:00,23.80569,86.44268,OZONE,13,29,23
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",09-07-2026 20:00,23.707909,86.41467,PM10,61,484,112
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",09-07-2026 20:00,23.707909,86.41467,NO2,8,8,8
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",09-07-2026 20:00,16.172806,75.659694,PM10,51,51,51
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",09-07-2026 20:00,16.172806,75.659694,CO,14,33,22
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",09-07-2026 20:00,12.9135218,77.5950804,PM2.5,26,34,28
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",09-07-2026 20:00,12.9135218,77.5950804,PM10,42,64,50
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",09-07-2026 20:00,12.938539,77.5901,SO2,1,9,5
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",09-07-2026 20:00,13.003872,77.664217,NH3,5,5,5
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",09-07-2026 20:00,13.003872,77.664217,SO2,16,16,16
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",09-07-2026 20:00,23.210494,77.425409,CO,8,14,12
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",09-07-2026 20:00,23.233584,77.400574,NH3,5,5,5
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",09-07-2026 20:00,23.264759,77.381568,PM2.5,35,55,43
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",09-07-2026 20:00,22.9682591,76.064118,PM10,68,118,91
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",09-07-2026 20:00,22.9682591,76.064118,OZONE,13,30,16
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",09-07-2026 20:00,26.259242,78.216432,CO,47,73,52
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",09-07-2026 20:00,22.678,75.8559,PM10,20,52,37
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",09-07-2026 20:00,22.678,75.8559,CO,89,92,91
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",09-07-2026 20:00,22.7524,75.8872,PM10,26,48,35
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",09-07-2026 20:00,22.7524,75.8872,NO2,2,3,3
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",09-07-2026 20:00,15.459706,75.008381,SO2,7,8,8
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",09-07-2026 20:00,15.459706,75.008381,CO,32,41,36
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",09-07-2026 20:00,15.411456,75.638133,PM10,31,39,34
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",09-07-2026 20:00,15.411456,75.638133,SO2,28,36,30
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",09-07-2026 20:00,17.336318,76.847397,NH3,2,3,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",09-07-2026 20:00,17.336318,76.847397,SO2,2,4,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",09-07-2026 20:00,17.336318,76.847397,OZONE,13,16,14
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",09-07-2026 20:00,14.816666,74.141003,PM2.5,35,77,46
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",09-07-2026 20:00,14.816666,74.141003,CO,27,46,33
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",09-07-2026 20:00,15.34763,76.181767,NO2,30,32,31
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",09-07-2026 20:00,12.88925,74.853,PM2.5,42,63,52
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",09-07-2026 20:00,29.8006,76.4155,PM10,30,83,64
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",09-07-2026 20:00,29.6953,77.0027,PM2.5,19,142,49
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",09-07-2026 20:00,29.6953,77.0027,PM10,22,124,52
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",09-07-2026 20:00,28.360699,76.93609,PM10,51,107,80
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",09-07-2026 20:00,28.060249,76.113115,PM10,18,236,92
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",09-07-2026 20:00,28.060249,76.113115,OZONE,10,44,32
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",09-07-2026 20:00,28.1485564,77.3320667,SO2,10,129,27
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",09-07-2026 20:00,28.1485564,77.3320667,OZONE,10,21,17
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",09-07-2026 20:00,28.3153,76.9143,PM10,7,61,30
